Date,Asset_id,Field,Oil_production
2020-07-07,OML60/61/62/63,Idu,0
2020-07-06,OML60/61/62/63,Idu,0
2020-01-23,OML30,Afiesere,0
2020-01-21,OML30,Afiesere,0
2020-01-22,OML30,Eriemu,0
2021-07-24,OML34,UghelliWest,0
2020-01-22,OML30,Afiesere,0
2021-07-23,OML34,UghelliWest,0
2020-01-23,OML30,Eriemu,0
2020-07-23,OML60/61/62/63,Idu,0
2020-07-24,OML60/61/62/63,Idu,0
2020-07-25,OML60/61/62/63,Idu,0
2020-07-26,OML60/61/62/63,Idu,0
2018-12-24,OML111/148,Oziengbe,0
2018-12-25,OML111/148,Oziengbe,0
2018-12-26,OML111/148,Oziengbe,0
2018-12-27,OML111/148,Oziengbe,0
2018-12-28,OML111/148,Oziengbe,0
2018-12-29,OML111/148,Oziengbe,0
2018-12-30,OML111/148,Oziengbe,0
2018-12-31,OML111/148,Oziengbe,0
2019-01-01,OML111/148,Oziengbe,0
2019-01-02,OML111/148,Oziengbe,0
2019-01-03,OML111/148,Oziengbe,0
2021-04-21,OML16,AburaSouth,0
2021-04-20,OML16,AburaSouth,0
2021-04-19,OML16,AburaSouth,0
2021-04-18,OML16,AburaSouth,0
2018-12-23,OML111/148,Oziengbe,0
2021-06-16,OML16,Abura,0
2018-12-22,OML111/148,Oziengbe,0
2021-08-14,OML16,Abura,0
2021-08-20,OML16,Abura,0
2021-08-19,OML16,Abura,0
2021-08-18,OML16,Abura,0
2021-08-17,OML16,Abura,0
2021-08-16,OML16,Abura,0
2021-08-15,OML16,Abura,0
2021-08-13,OML16,Abura,0
2018-12-21,OML111/148,Oziengbe,0
2021-08-12,OML16,Abura,0
2021-08-11,OML16,Abura,0
2021-08-10,OML16,Abura,0
2021-08-15,OML34,UghelliEast,0
2018-12-20,OML111/148,Oziengbe,0
2020-01-07,OML30,Eriemu,0
2021-04-17,OML16,AburaSouth,0
2021-08-14,OML34,UghelliWest,0
2021-08-14,OML34,UghelliEast,0
2019-02-27,OML111/148,Oziengbe,0
2020-01-12,OML30,Afiesere,0
2018-03-05,OML34,UghelliWest,0
2019-07-13,OML34,UghelliWest,0
2019-07-13,OML34,Utorogu,0
2018-03-04,OML34,UghelliWest,0
2019-07-14,OML34,UghelliWest,0
2019-02-28,OML111/148,Oziengbe,0
2021-08-08,OML34,UghelliWest,0
2020-07-31,OML60/61/62/63,Idu,0
2020-07-30,OML60/61/62/63,Idu,0
2021-08-07,OML34,UghelliWest,0
2020-07-29,OML60/61/62/63,Idu,0
2020-07-28,OML60/61/62/63,Idu,0
2020-07-27,OML60/61/62/63,Idu,0
2020-01-12,OML30,Eriemu,0
2020-01-11,OML30,Afiesere,0
2020-01-07,OML30,Afiesere,0
2020-01-08,OML30,Afiesere,0
2019-01-04,OML111/148,Oziengbe,0
2019-01-05,OML111/148,Oziengbe,0
2021-08-13,OML34,UghelliWest,0
2021-08-13,OML34,UghelliEast,0
2020-01-08,OML30,Eriemu,0
2021-08-12,OML34,UghelliWest,0
2020-01-09,OML30,Eriemu,0
2020-01-11,OML30,Eriemu,0
2021-08-11,OML34,UghelliWest,0
2020-01-09,OML30,Afiesere,0
2020-01-10,OML30,Eriemu,0
2021-08-10,OML34,UghelliWest,0
2020-01-10,OML30,Afiesere,0
2021-08-09,OML34,UghelliWest,0
2020-02-01,OML30,Afiesere,0
2020-02-02,OML30,Afiesere,0
2019-10-22,OML16,AburaSouth,0
2019-12-03,OML16,AburaSouth,0
2020-01-28,OML16,AburaSouth,0
2020-02-24,OML30,Eriemu,0
2020-02-24,OML30,Afiesere,0
2020-02-25,OML30,Eriemu,0
2019-12-27,OML16,AburaSouth,0
2019-12-26,OML16,AburaSouth,0
2020-02-25,OML30,Afiesere,0
2020-02-26,OML30,Eriemu,0
2020-02-26,OML30,Afiesere,0
2020-02-27,OML30,Eriemu,0
2020-02-27,OML30,Afiesere,0
2020-02-28,OML30,Eriemu,0
2020-02-28,OML30,Afiesere,0
2020-02-29,OML30,Eriemu,0
2020-02-29,OML30,Afiesere,0
2020-01-29,OML16,AburaSouth,0
2020-02-23,OML30,Afiesere,0
2020-02-14,OML16,AburaSouth,0
2020-02-23,OML16,AburaSouth,0
2020-02-21,OML30,Afiesere,0
2020-02-22,OML30,Eriemu,0
2020-02-22,OML30,Afiesere,0
2020-02-23,OML30,Eriemu,0
2020-02-25,OML16,AburaSouth,0
2020-02-24,OML16,AburaSouth,0
2020-02-22,OML16,AburaSouth,0
2020-02-15,OML16,AburaSouth,0
2020-02-21,OML16,AburaSouth,0
2020-02-20,OML16,AburaSouth,0
2020-02-19,OML16,AburaSouth,0
2020-02-18,OML16,AburaSouth,0
2020-02-17,OML16,AburaSouth,0
2020-02-16,OML16,AburaSouth,0
2020-03-01,OML30,Eriemu,0
2019-12-02,OML16,AburaSouth,0
2020-02-03,OML30,Eriemu,0
2019-12-01,OML16,AburaSouth,0
2019-11-12,OML16,AburaSouth,0
2020-06-27,OML60/61/62/63,Idu,0
2019-11-08,OML16,AburaSouth,0
2019-11-07,OML16,AburaSouth,0
2019-11-06,OML16,AburaSouth,0
2020-03-01,OML30,Afiesere,0
2020-03-02,OML30,Eriemu,0
2020-03-02,OML30,Afiesere,0
2019-11-05,OML16,AburaSouth,0
2019-11-04,OML16,AburaSouth,0
2019-11-03,OML16,AburaSouth,0
2019-11-02,OML16,AburaSouth,0
2019-11-01,OML16,AburaSouth,0
2020-03-03,OML30,Eriemu,0
2019-10-23,OML16,AburaSouth,0
2019-11-13,OML16,AburaSouth,0
2019-11-14,OML16,AburaSouth,0
2019-11-15,OML16,AburaSouth,0
2019-11-24,OML16,AburaSouth,0
2019-11-30,OML16,AburaSouth,0
2019-11-29,OML16,AburaSouth,0
2019-11-28,OML16,AburaSouth,0
2019-11-27,OML16,AburaSouth,0
2019-11-26,OML16,AburaSouth,0
2019-11-25,OML16,AburaSouth,0
2019-11-23,OML16,AburaSouth,0
2019-11-16,OML16,AburaSouth,0
2019-11-22,OML16,AburaSouth,0
2019-11-21,OML16,AburaSouth,0
2019-11-20,OML16,AburaSouth,0
2019-11-19,OML16,AburaSouth,0
2019-11-18,OML16,AburaSouth,0
2019-11-17,OML16,AburaSouth,0
2020-02-21,OML30,Eriemu,0
2020-02-20,OML30,Afiesere,0
2020-02-20,OML30,Eriemu,0
2020-02-19,OML30,Afiesere,0
2020-05-30,OML16,AburaSouth,0
2020-05-29,OML16,AburaSouth,0
2020-02-07,OML30,Eriemu,0
2020-02-07,OML30,Afiesere,0
2020-05-02,OML16,AburaSouth,0
2020-02-08,OML30,Eriemu,0
2020-02-08,OML30,Afiesere,0
2020-02-09,OML30,Eriemu,0
2020-02-09,OML30,Afiesere,0
2020-02-10,OML30,Eriemu,0
2020-02-10,OML30,Afiesere,0
2020-02-11,OML30,Eriemu,0
2020-02-11,OML30,Afiesere,0
2020-02-12,OML30,Eriemu,0
2020-04-12,OML16,AburaSouth,0
2020-05-31,OML16,AburaSouth,0
2020-06-01,OML16,AburaSouth,0
2020-06-02,OML16,AburaSouth,0
2020-07-01,OML60/61/62/63,Idu,0
2020-02-03,OML30,Afiesere,0
2020-02-04,OML30,Eriemu,0
2020-02-04,OML30,Afiesere,0
2020-07-04,OML60/61/62/63,Idu,0
2020-07-03,OML60/61/62/63,Idu,0
2020-07-02,OML60/61/62/63,Idu,0
2020-06-30,OML60/61/62/63,Idu,0
2020-02-06,OML30,Afiesere,0
2020-07-22,OML16,AburaSouth,0
2020-02-05,OML30,Eriemu,0
2020-06-10,OML16,AburaSouth,0
2020-06-29,OML60/61/62/63,Idu,0
2020-02-05,OML30,Afiesere,0
2020-02-06,OML30,Eriemu,0
2020-04-11,OML16,AburaSouth,0
2020-04-10,OML16,AburaSouth,0
2020-04-09,OML16,AburaSouth,0
2020-02-16,OML30,Eriemu,0
2020-03-18,OML16,AburaSouth,0
2020-02-13,OML30,Afiesere,0
2020-02-14,OML30,Eriemu,0
2020-02-14,OML30,Afiesere,0
2020-02-15,OML30,Eriemu,0
2020-02-15,OML30,Afiesere,0
2020-02-16,OML30,Afiesere,0
2020-03-20,OML16,AburaSouth,0
2020-02-17,OML30,Eriemu,0
2020-02-17,OML30,Afiesere,0
2020-02-18,OML30,Eriemu,0
2020-06-28,OML60/61/62/63,Idu,0
2020-02-18,OML30,Afiesere,0
2020-02-19,OML30,Eriemu,0
2020-03-19,OML16,AburaSouth,0
2020-03-21,OML16,AburaSouth,0
2020-04-08,OML16,AburaSouth,0
2020-03-30,OML16,AburaSouth,0
2020-04-07,OML16,AburaSouth,0
2020-04-06,OML16,AburaSouth,0
2020-04-05,OML16,AburaSouth,0
2020-04-04,OML16,AburaSouth,0
2020-02-12,OML30,Afiesere,0
2020-02-13,OML30,Eriemu,0
2020-03-29,OML16,AburaSouth,0
2020-03-22,OML16,AburaSouth,0
2020-03-28,OML16,AburaSouth,0
2020-03-27,OML16,AburaSouth,0
2020-03-26,OML16,AburaSouth,0
2020-03-25,OML16,AburaSouth,0
2020-03-24,OML16,AburaSouth,0
2020-03-23,OML16,AburaSouth,0
2020-04-09,OML18,Adolo,0
2021-05-24,OML4/38/41,Amukpe,0
2019-01-11,OML38/49/51,Oghareki,0
2021-10-27,OML20,Egbema,0
2019-12-26,OML28/30,UzereEast,0
2021-11-06,OML20,Egbema,0
2019-12-27,OML28/30,UzereEast,0
2021-11-05,OML20,Egbema,0
2019-12-28,OML28/30,UzereEast,0
2019-12-29,OML28/30,UzereEast,0
2019-12-30,OML28/30,UzereEast,0
2019-12-31,OML28/30,UzereEast,0
2021-10-26,OML20,Egbema,0
2020-07-29,OML28/30,UzereEast,0
2021-10-25,OML20,Egbema,0
2018-04-02,OML4/38/41,Amukpe,0
2021-10-24,OML20,Egbema,0
2018-04-01,OML4/38/41,Amukpe,0
2021-10-23,OML20,Egbema,0
2020-10-29,OML40,Gbetiokun,0
2021-10-17,OML20,Egbema,0
2020-10-30,OML40,Gbetiokun,0
2021-11-07,OML20,Egbema,0
2019-12-25,OML28/30,UzereEast,0
2021-11-08,OML20,Egbema,0
2019-12-24,OML28/30,UzereEast,0
2021-11-25,OML20,Egbema,0
2019-12-15,OML28/30,UzereEast,0
2021-11-24,OML20,Egbema,0
2019-12-16,OML28/30,UzereEast,0
2021-11-23,OML20,Egbema,0
2019-12-17,OML28/30,UzereEast,0
2021-11-22,OML20,Egbema,0
2019-12-18,OML28/30,UzereEast,0
2019-12-19,OML28/30,UzereEast,0
2019-12-20,OML28/30,UzereEast,0
2021-11-15,OML20,Egbema,0
2019-12-21,OML28/30,UzereEast,0
2021-11-14,OML20,Egbema,0
2019-12-22,OML28/30,UzereEast,0
2021-11-13,OML20,Egbema,0
2019-12-23,OML28/30,UzereEast,0
2021-11-09,OML20,Egbema,0
2021-10-16,OML20,Egbema,0
2018-03-31,OML4/38/41,Amukpe,0
2020-02-19,OML28/30,UzereEast,0
2020-11-14,OML40,Gbetiokun,0
2020-11-15,OML40,Gbetiokun,0
2020-11-16,OML40,Opuama,0
2020-11-16,OML40,Gbetiokun,0
2020-11-17,OML40,Opuama,0
2020-11-17,OML40,Gbetiokun,0
2020-11-18,OML40,Opuama,0
2021-08-31,OML20,Egbema,0
2020-11-19,OML40,Opuama,0
2020-11-20,OML40,Opuama,0
2020-03-07,OML28/30,UzereEast,0
2020-11-21,OML40,Opuama,0
2020-03-18,OML28/30,UzereEast,0
2020-11-22,OML40,Opuama,0
2020-03-19,OML28/30,UzereEast,0
2020-11-23,OML40,Opuama,0
2020-03-20,OML28/30,UzereEast,0
2020-11-24,OML40,Opuama,0
2020-11-15,OML40,Opuama,0
2020-11-14,OML40,Opuama,0
2020-11-02,OML40,Gbetiokun,0
2020-11-13,OML40,Gbetiokun,0
2020-11-03,OML40,Opuama,0
2020-11-04,OML40,Opuama,0
2020-02-20,OML28/30,UzereEast,0
2020-11-05,OML40,Opuama,0
2020-02-21,OML28/30,UzereEast,0
2020-11-06,OML40,Opuama,0
2020-11-07,OML40,Opuama,0
2020-03-01,OML28/30,UzereEast,0
2020-11-08,OML40,Opuama,0
2020-11-09,OML40,Opuama,0
2020-11-10,OML40,Opuama,0
2021-09-02,OML20,Egbema,0
2020-11-11,OML40,Opuama,0
2021-09-01,OML20,Egbema,0
2020-11-12,OML40,Opuama,0
2020-11-12,OML40,Gbetiokun,0
2020-11-13,OML40,Opuama,0
2021-12-09,OML20,Egbema,0
2019-12-14,OML28/30,UzereEast,0
2021-12-10,OML20,Egbema,0
2020-08-19,OML40,Opuama,0
2020-08-20,OML40,Opuama,0
2018-05-09,OML4/38/41,Sapele,0
2020-08-21,OML40,Opuama,0
2018-05-09,OML4/38/41,Amukpe,0
2020-08-22,OML40,Opuama,0
2019-11-11,OML28/30,UzereEast,0
2020-08-23,OML40,Opuama,0
2018-05-08,OML4/38/41,Sapele,0
2020-08-24,OML40,Opuama,0
2018-05-08,OML4/38/41,Amukpe,0
2019-11-12,OML28/30,UzereEast,0
2019-11-13,OML28/30,UzereEast,0
2019-11-14,OML28/30,UzereEast,0
2019-11-15,OML28/30,UzereEast,0
2019-11-16,OML28/30,UzereEast,0
2019-11-17,OML28/30,UzereEast,0
2019-11-18,OML28/30,UzereEast,0
2019-11-10,OML28/30,UzereEast,0
2018-05-10,OML4/38/41,Amukpe,0
2018-04-02,OML26,Ogini,0
2020-08-18,OML40,Opuama,0
2020-08-09,OML40,Gbetiokun,0
2020-08-10,OML40,Opuama,0
2020-08-10,OML40,Gbetiokun,0
2020-08-11,OML40,Opuama,0
2020-08-11,OML40,Gbetiokun,0
2020-08-12,OML40,Opuama,0
2020-08-12,OML40,Gbetiokun,0
2020-08-13,OML40,Opuama,0
2020-08-13,OML40,Gbetiokun,0
2020-08-14,OML40,Opuama,0
2020-08-14,OML40,Gbetiokun,0
2020-08-15,OML40,Opuama,0
2018-05-12,OML26,Ogini,0
2020-08-16,OML40,Opuama,0
2018-05-11,OML26,Ogini,0
2020-08-17,OML40,Opuama,0
2018-05-10,OML26,Ogini,0
2019-11-19,OML28/30,UzereEast,0
2019-11-20,OML28/30,UzereEast,0
2019-12-13,OML28/30,UzereEast,0
2019-12-04,OML28/30,UzereEast,0
2019-12-06,OML28/30,UzereEast,0
2019-12-07,OML28/30,UzereEast,0
2018-02-02,OML26,Ogini,0
2020-09-22,OML40,Gbetiokun,0
2020-09-23,OML40,Gbetiokun,0
2020-09-24,OML40,Gbetiokun,0
2018-02-01,OML26,Ogini,0
2019-12-08,OML28/30,UzereEast,0
2019-12-09,OML28/30,UzereEast,0
2019-12-10,OML28/30,UzereEast,0
2018-01-13,OML26,Ogini,0
2018-01-12,OML26,Ogini,0
2018-01-01,OML26,Ogini,0
2019-12-11,OML28/30,UzereEast,0
2021-12-12,OML20,Egbema,0
2019-12-12,OML28/30,UzereEast,0
2021-12-11,OML20,Egbema,0
2019-12-05,OML28/30,UzereEast,0
2019-12-03,OML28/30,UzereEast,0
2018-04-01,OML26,Ogini,0
2019-12-02,OML28/30,UzereEast,0
2018-03-31,OML26,Ogini,0
2018-03-30,OML26,Ogini,0
2019-11-21,OML28/30,UzereEast,0
2018-03-29,OML26,Ogini,0
2019-11-22,OML28/30,UzereEast,0
2019-11-23,OML28/30,UzereEast,0
2019-11-24,OML28/30,UzereEast,0
2018-03-08,OML26,Ogini,0
2019-11-25,OML28/30,UzereEast,0
2018-03-07,OML26,Ogini,0
2019-11-26,OML28/30,UzereEast,0
2019-11-27,OML28/30,UzereEast,0
2019-11-28,OML28/30,UzereEast,0
2019-11-29,OML28/30,UzereEast,0
2019-11-30,OML28/30,UzereEast,0
2018-02-03,OML26,Ogini,0
2019-12-01,OML28/30,UzereEast,0
2020-03-21,OML28/30,UzereEast,0
2020-11-25,OML40,Opuama,0
2020-03-22,OML28/30,UzereEast,0
2021-01-29,OML40,Gbetiokun,0
2021-08-28,OML20,Egbema,0
2021-01-31,OML40,Gbetiokun,0
2021-02-01,OML40,Opuama,0
2021-02-01,OML40,Gbetiokun,0
2021-08-27,OML20,Egbema,0
2021-02-02,OML40,Gbetiokun,0
2021-02-03,OML40,Gbetiokun,0
2018-03-08,OML4/38/41,Amukpe,0
2021-02-04,OML40,Gbetiokun,0
2018-03-07,OML4/38/41,Amukpe,0
2021-02-05,OML40,Gbetiokun,0
2021-02-06,OML40,Gbetiokun,0
2021-02-07,OML40,Gbetiokun,0
2018-03-06,OML4/38/41,Amukpe,0
2021-02-08,OML40,Gbetiokun,0
2021-02-09,OML40,Gbetiokun,0
2020-07-25,OML28/30,UzereEast,0
2021-01-30,OML40,Gbetiokun,0
2021-01-28,OML40,Gbetiokun,0
2021-02-11,OML40,Opuama,0
2021-01-27,OML40,Gbetiokun,0
2021-01-15,OML40,Gbetiokun,0
2021-01-16,OML40,Opuama,0
2021-01-16,OML40,Gbetiokun,0
2021-01-17,OML40,Opuama,0
2021-01-17,OML40,Gbetiokun,0
2021-01-18,OML40,Opuama,0
2021-01-18,OML40,Gbetiokun,0
2021-01-19,OML40,Opuama,0
2021-01-19,OML40,Gbetiokun,0
2021-08-29,OML20,Egbema,0
2021-01-20,OML40,Gbetiokun,0
2021-01-21,OML40,Gbetiokun,0
2021-01-22,OML40,Gbetiokun,0
2021-01-23,OML40,Gbetiokun,0
2021-01-24,OML40,Gbetiokun,0
2021-01-25,OML40,Gbetiokun,0
2021-01-26,OML40,Gbetiokun,0
2021-02-10,OML40,Gbetiokun,0
2021-02-11,OML40,Gbetiokun,0
2021-01-14,OML40,Gbetiokun,0
2021-02-24,OML40,Gbetiokun,0
2021-02-26,OML40,Gbetiokun,0
2021-02-27,OML40,Gbetiokun,0
2021-02-28,OML40,Gbetiokun,0
2021-03-01,OML40,Gbetiokun,0
2021-03-02,OML40,Gbetiokun,0
2021-03-03,OML40,Gbetiokun,0
2021-03-04,OML40,Gbetiokun,0
2021-03-05,OML40,Gbetiokun,0
2021-03-06,OML40,Opuama,0
2021-03-06,OML40,Gbetiokun,0
2021-03-07,OML40,Opuama,0
2021-03-07,OML40,Gbetiokun,0
2021-03-14,OML40,Opuama,0
2021-03-15,OML40,Opuama,0
2021-03-16,OML40,Opuama,0
2021-03-17,OML40,Opuama,0
2020-07-28,OML28/30,UzereEast,0
2021-02-25,OML40,Gbetiokun,0
2021-02-23,OML40,Gbetiokun,0
2021-02-12,OML40,Opuama,0
2021-02-22,OML40,Gbetiokun,0
2021-02-12,OML40,Gbetiokun,0
2021-02-13,OML40,Opuama,0
2021-02-13,OML40,Gbetiokun,0
2021-02-14,OML40,Opuama,0
2021-02-14,OML40,Gbetiokun,0
2021-02-15,OML40,Opuama,0
2021-02-15,OML40,Gbetiokun,0
2021-02-16,OML40,Opuama,0
2021-02-16,OML40,Gbetiokun,0
2021-02-17,OML40,Opuama,0
2021-02-17,OML40,Gbetiokun,0
2021-02-18,OML40,Gbetiokun,0
2021-02-19,OML40,Gbetiokun,0
2021-02-20,OML40,Gbetiokun,0
2020-07-26,OML28/30,UzereEast,0
2021-02-21,OML40,Gbetiokun,0
2020-07-27,OML28/30,UzereEast,0
2021-01-15,OML40,Opuama,0
2021-01-14,OML40,Opuama,0
2020-11-26,OML40,Opuama,0
2020-03-29,OML28/30,UzereEast,0
2020-12-09,OML40,Opuama,0
2020-04-10,OML28/30,UzereEast,0
2020-12-10,OML40,Opuama,0
2020-04-11,OML28/30,UzereEast,0
2020-12-11,OML40,Opuama,0
2020-04-29,OML28/30,UzereEast,0
2020-12-12,OML40,Opuama,0
2020-04-30,OML28/30,UzereEast,0
2020-12-13,OML40,Opuama,0
2020-12-14,OML40,Opuama,0
2020-05-09,OML28/30,UzereEast,0
2020-12-15,OML40,Opuama,0
2020-05-10,OML28/30,UzereEast,0
2020-12-16,OML40,Opuama,0
2020-05-11,OML28/30,UzereEast,0
2020-12-17,OML40,Opuama,0
2020-05-12,OML28/30,UzereEast,0
2020-12-08,OML40,Opuama,0
2020-12-07,OML40,Opuama,0
2020-05-13,OML28/30,UzereEast,0
2020-03-28,OML28/30,UzereEast,0
2020-03-23,OML28/30,UzereEast,0
2020-11-27,OML40,Opuama,0
2020-03-24,OML28/30,UzereEast,0
2020-11-28,OML40,Opuama,0
2020-11-29,OML40,Opuama,0
2020-11-30,OML40,Opuama,0
2020-03-25,OML28/30,UzereEast,0
2020-12-01,OML40,Opuama,0
2021-08-30,OML20,Egbema,0
2020-12-02,OML40,Opuama,0
2020-12-02,OML40,Gbetiokun,0
2020-12-03,OML40,Opuama,0
2020-12-04,OML40,Opuama,0
2020-03-26,OML28/30,UzereEast,0
2020-12-05,OML40,Opuama,0
2020-03-27,OML28/30,UzereEast,0
2020-12-06,OML40,Opuama,0
2020-12-18,OML40,Opuama,0
2020-12-19,OML40,Opuama,0
2021-01-13,OML40,Gbetiokun,0
2020-05-24,OML28/30,UzereEast,0
2020-05-25,OML28/30,UzereEast,0
2020-12-31,OML40,Opuama,0
2021-01-01,OML40,Gbetiokun,0
2021-01-02,OML40,Gbetiokun,0
2020-06-10,OML28/30,UzereEast,0
2021-01-03,OML40,Gbetiokun,0
2021-01-04,OML40,Gbetiokun,0
2021-01-05,OML40,Gbetiokun,0
2021-01-06,OML40,Gbetiokun,0
2021-01-07,OML40,Gbetiokun,0
2021-01-08,OML40,Gbetiokun,0
2021-01-09,OML40,Gbetiokun,0
2021-01-10,OML40,Gbetiokun,0
2020-06-13,OML28/30,UzereEast,0
2021-01-11,OML40,Gbetiokun,0
2021-01-12,OML40,Gbetiokun,0
2021-01-13,OML40,Opuama,0
2020-12-30,OML40,Opuama,0
2020-12-29,OML40,Opuama,0
2020-05-14,OML28/30,UzereEast,0
2020-05-23,OML28/30,UzereEast,0
2020-12-20,OML40,Opuama,0
2020-05-15,OML28/30,UzereEast,0
2020-12-21,OML40,Opuama,0
2020-05-16,OML28/30,UzereEast,0
2020-12-22,OML40,Opuama,0
2020-05-17,OML28/30,UzereEast,0
2020-12-23,OML40,Opuama,0
2020-05-18,OML28/30,UzereEast,0
2020-12-24,OML40,Opuama,0
2020-05-19,OML28/30,UzereEast,0
2020-12-25,OML40,Opuama,0
2020-05-20,OML28/30,UzereEast,0
2020-12-26,OML40,Opuama,0
2020-05-21,OML28/30,UzereEast,0
2020-12-27,OML40,Opuama,0
2020-05-22,OML28/30,UzereEast,0
2020-12-28,OML40,Opuama,0
2020-08-09,OML40,Opuama,0
2020-08-08,OML40,Gbetiokun,0
2020-08-08,OML40,Opuama,0
2018-08-19,OML26,Ogini,0
2018-08-18,OML26,Ogini,0
2019-08-02,OML28/30,UzereEast,0
2018-08-17,OML26,Ogini,0
2019-08-03,OML28/30,UzereEast,0
2019-08-04,OML28/30,UzereEast,0
2018-07-28,OML4/38/41,Oben,0
2019-08-05,OML28/30,UzereEast,0
2019-08-06,OML28/30,UzereEast,0
2018-07-27,OML4/38/41,Amukpe,0
2019-08-07,OML28/30,UzereEast,0
2018-07-26,OML4/38/41,Amukpe,0
2019-08-08,OML28/30,UzereEast,0
2018-07-25,OML4/38/41,Amukpe,0
2019-08-09,OML28/30,UzereEast,0
2019-08-10,OML28/30,UzereEast,0
2019-08-11,OML28/30,UzereEast,0
2019-08-12,OML28/30,UzereEast,0
2019-08-01,OML28/30,UzereEast,0
2019-07-31,OML28/30,UzereEast,0
2019-08-14,OML28/30,UzereEast,0
2018-08-20,OML26,Ogini,0
2019-07-20,OML28/30,UzereEast,0
2019-07-21,OML28/30,UzereEast,0
2019-07-22,OML28/30,UzereEast,0
2018-08-30,OML26,Ogini,0
2019-07-23,OML28/30,UzereEast,0
2018-08-29,OML26,Ogini,0
2019-07-24,OML28/30,UzereEast,0
2019-07-25,OML28/30,UzereEast,0
2019-07-26,OML28/30,UzereEast,0
2018-08-28,OML26,Ogini,0
2019-07-27,OML28/30,UzereEast,0
2018-08-27,OML26,Ogini,0
2019-07-28,OML28/30,UzereEast,0
2018-08-26,OML26,Ogini,0
2019-07-29,OML28/30,UzereEast,0
2018-08-25,OML26,Ogini,0
2019-07-30,OML28/30,UzereEast,0
2019-08-13,OML28/30,UzereEast,0
2019-08-15,OML28/30,UzereEast,0
2019-07-18,OML28/30,UzereEast,0
2018-07-17,OML26,Ogini,0
2019-08-24,OML28/30,UzereEast,0
2019-08-25,OML28/30,UzereEast,0
2019-08-26,OML28/30,UzereEast,0
2019-08-27,OML28/30,UzereEast,0
2019-08-28,OML28/30,UzereEast,0
2019-08-29,OML28/30,UzereEast,0
2019-08-30,OML28/30,UzereEast,0
2019-08-31,OML28/30,UzereEast,0
2019-09-01,OML28/30,UzereEast,0
2019-09-02,OML28/30,UzereEast,0
2019-09-03,OML28/30,UzereEast,0
2019-09-04,OML28/30,UzereEast,0
2019-09-05,OML28/30,UzereEast,0
2019-09-06,OML28/30,UzereEast,0
2019-09-07,OML28/30,UzereEast,0
2019-09-08,OML28/30,UzereEast,0
2019-09-09,OML28/30,UzereEast,0
2019-08-23,OML28/30,UzereEast,0
2019-08-22,OML28/30,UzereEast,0
2019-08-16,OML28/30,UzereEast,0
2018-07-18,OML26,Ogini,0
2019-08-17,OML28/30,UzereEast,0
2018-08-16,OML26,Ogini,0
2018-08-15,OML26,Ogini,0
2018-07-19,OML4/38/41,Amukpe,0
2018-08-14,OML26,Ogini,0
2019-08-18,OML28/30,UzereEast,0
2018-08-13,OML26,Ogini,0
2019-08-19,OML28/30,UzereEast,0
2018-07-28,OML26,Ogini,0
2018-07-18,OML4/38/41,Amukpe,0
2018-07-27,OML26,Ogini,0
2018-07-17,OML4/38/41,Oben,0
2018-07-26,OML26,Ogini,0
2018-07-25,OML26,Ogini,0
2019-08-20,OML28/30,UzereEast,0
2018-07-19,OML26,Ogini,0
2019-08-21,OML28/30,UzereEast,0
2019-07-19,OML28/30,UzereEast,0
2019-07-17,OML28/30,UzereEast,0
2019-09-11,OML28/30,UzereEast,0
2019-05-27,OML28/30,UzereEast,0
2019-05-29,OML28/30,UzereEast,0
2019-05-30,OML28/30,UzereEast,0
2019-05-31,OML28/30,UzereEast,0
2019-06-01,OML28/30,UzereEast,0
2018-09-04,OML4/38/41,Amukpe,0
2019-06-02,OML28/30,UzereEast,0
2019-06-03,OML28/30,UzereEast,0
2019-06-04,OML28/30,UzereEast,0
2019-06-05,OML28/30,UzereEast,0
2019-06-06,OML28/30,UzereEast,0
2019-06-07,OML28/30,UzereEast,0
2020-01-02,OML40,Gbetiokun,0
2019-06-08,OML28/30,UzereEast,0
2020-01-03,OML40,Gbetiokun,0
2020-01-04,OML40,Gbetiokun,0
2020-01-05,OML40,Gbetiokun,0
2019-06-09,OML28/30,UzereEast,0
2019-05-28,OML28/30,UzereEast,0
2019-05-26,OML28/30,UzereEast,0
2019-06-10,OML28/30,UzereEast,0
2019-05-25,OML28/30,UzereEast,0
2019-05-08,OML28/30,UzereEast,0
2019-05-09,OML28/30,UzereEast,0
2019-05-10,OML28/30,UzereEast,0
2019-05-11,OML28/30,UzereEast,0
2019-05-12,OML28/30,UzereEast,0
2019-05-13,OML28/30,UzereEast,0
2019-05-14,OML28/30,UzereEast,0
2019-05-15,OML28/30,UzereEast,0
2019-05-16,OML28/30,UzereEast,0
2019-05-17,OML28/30,UzereEast,0
2019-05-18,OML28/30,UzereEast,0
2019-05-19,OML28/30,UzereEast,0
2019-05-20,OML28/30,UzereEast,0
2019-05-21,OML28/30,UzereEast,0
2019-05-22,OML28/30,UzereEast,0
2019-05-23,OML28/30,UzereEast,0
2019-05-24,OML28/30,UzereEast,0
2020-01-06,OML40,Gbetiokun,0
2020-01-08,OML40,Gbetiokun,0
2019-07-16,OML28/30,UzereEast,0
2019-06-27,OML28/30,UzereEast,0
2019-06-29,OML28/30,UzereEast,0
2019-06-30,OML28/30,UzereEast,0
2019-07-01,OML28/30,UzereEast,0
